poster_id,posted,date,time,state_code,city_id,duration,summary,img_url,lat,lng
168,19/12/20,12/12/20,23:45:00,NJ,664,5 mins or so.,Saw a UFo in the sky while waiting for food delivery.,https://picsum.photos/512,40.487,-74.445
24,26/11/20,20/11/20,16:44:00,DC,31,10 minutes,In car driving into DC and saw two UFOs,https://picsum.photos/512,38.9047,-77.0163
179,25/10/20,22/10/20,19:33:00,TX,665,One picture,"Object moved in different directions, hovers a few minutes and was gone",https://picsum.photos/512,33.1858,-96.9295
126,05/04/20,29/03/20,22:06:00,VA,80,15-30min,Walked outside and noticed an oddly behaving bright star took picture and video then noticed something extremely out of the ordinary,https://picsum.photos/512,38.8185,-77.0861
170,25/04/19,22/04/19,18:34:00,WA,666,25 minutes,Reporting for friend who witnessed. Said it slowly moved down from sky and settled on hillside in distance. Was looking at sunset.,https://picsum.photos/512,45.6005,-122.4304
177,20/07/17,15/07/17,19:40:00,AZ,399,20 minutes,"The craft hovered over the neighbors roof, disk shaped slanted, no light, so sound, just sitting dead still in the air",https://picsum.photos/512,32.9069,-111.7624
166,03/10/15,27/09/15,22:40:00,IL,441,about 30 seconds,I was driving home and this siting startled me.,https://picsum.photos/512,41.8375,-87.6866
1,09/06/14,08/06/14,15:43:00,FL,667,Couple min,Took a picture of the clouds forming and when I look at it I see a round object,https://picsum.photos/512,28.3041,-81.4169
187,17/05/14,16/05/14,21:45:00,GA,668,Two Minutes,"Light, changing colors and shape, moving fast, no noise",https://picsum.photos/512,32.5961,-83.6527
188,20/12/12,20/12/12,22:30:00,SC,393,15 seconds,"Camping and two beams of light pierced out tent, circling through the top of our tent, for about 5 seconds and then stopped.",https://picsum.photos/512,34.0378,-80.9036
167,15/05/22,11/05/22,20:45:00,TN,669,20 minutes,"We thought it was a planet, but no planets were able to be seen via Google sky at that time. We brought out a rudimentary telescope and",https://picsum.photos/512,36.2043,-83.3001
189,15/05/22,11/05/22,13:12:00,OR,670,Took photo over contrail,Did not see by eye. Saw in photo taken.,https://picsum.photos/512,45.3109,-122.7702
1,15/05/22,10/05/22,07:10:00,FL,671,5 minutes,The craft was stationary. In a few minutes it disappeared.,https://picsum.photos/512,25.7037,-80.2715
190,09/05/22,08/05/22,19:30:00,TN,472,10 minutes,Large bright orange glowing light that moved across the mountains. The sky appeared completely clouded during this glow,https://picsum.photos/512,35.725,-83.4938
184,09/05/22,08/05/22,17:51:00,WI,672,Unknown,we noticed it in a photo and we cant figure out what it might be,https://picsum.photos/512,44.2125,-88.4271
165,10/05/22,08/05/22,05:15:00,OH,673,Longer than an hour,Seen 2 objects circular with lights Lakewood ohio,https://picsum.photos/512,41.4822,-81.8008
1,07/05/22,06/05/22,05:47:00,FL,674,Approximately 30 minutes,"Early morning, still dark, waiting at bus stop",https://picsum.photos/512,26.612,-81.6388
1,06/05/22,06/05/22,05:46:00,FL,33,Unknown,Hovering in one spot,https://picsum.photos/512,27.3387,-82.5432
1,07/05/22,06/05/22,05:30:00,FL,1,Captured in photo,Spotted while taking photos of space x launch,https://picsum.photos/512,27.9945,-82.4447
1,06/05/22,06/05/22,05:30:00,FL,1,10minutes,Strang lights ((NUFORC Note,https://picsum.photos/512,27.9945,-82.4447
182,07/05/22,05/05/22,20:15:00,DE,675,Approx. 3-5 mins,Daughter noticed these lights and they were seemingly floating past. She took the attached photo with her cell,https://picsum.photos/512,38.7776,-75.145
147,05/05/22,03/05/22,21:30:00,MN,676,1-2 minutes,I saw an orange one that I typically see then noticed the more brilliant one 30° above horizon which spawned a smaller one made dogs ho,https://picsum.photos/512,43.6441,-94.4621
186,02/05/22,01/05/22,04:25:00,CA,246,1-2 hrs,Two golden orbs movin slowly; one a bit bigger. ((NUFORC Note: Conjunction of Venus an Jupiter. PD)),https://picsum.photos/512,38.7703,-121.3196
191,06/05/22,01/05/22,04:00:00,CA,677,4-6 seconds,"Object observed flying southwest to northeast over the sky, resembling a shooting star, then making unreasonable movements.",https://picsum.photos/512,37.8867,-122.0368
178,30/04/22,30/04/22,21:00:00,NY,678,5-10 minutes,"Orange/reddish light, slightly pulsating in brightness (~4 sec intervals) moving from southeast to south. Occured 3 times.",https://picsum.photos/512,42.1014,-75.9093
190,05/05/22,30/04/22,05:50:00,TN,679,Watched and took pictures,Watched this thing for at least 20 minutes. It never moved,https://picsum.photos/512,36.5171,-84.5108
181,03/05/22,30/04/22,05:35:00,LA,574,5:45am,Glowing big starts/ ufos,https://picsum.photos/512,30.2082,-92.0325
183,01/05/22,30/04/22,05:33:00,PA,680,About 15 minutes,"Noticed lights in sky, not plane or stars",https://picsum.photos/512,40.1811,-76.1812
192,01/05/22,29/04/22,08:02:00,VA,681,About 2 miners,Circle shaped object that rotates at a high altitude,https://picsum.photos/512,38.8996,-77.2597
155,03/05/22,28/04/22,21:12:00,MI,682,N/a,I had video going in the background and have been feeling strange I have original video photos etc,https://picsum.photos/512,42.7677,-86.0984
1,27/04/22,27/04/22,20:15:00,FL,70,10 minutes,Thought it was a plane at first but it was stationary for 10 minutes. Moved within seconds after I took photo and before I could get 2,https://picsum.photos/512,28.9034,-81.9887
193,30/04/22,26/04/22,22:36:00,CO,271,30 to 45 seconds,Translucent Shapeshifting craft moving at impossible speeds,https://picsum.photos/512,40.4166,-105.0623
1,29/04/22,25/04/22,06:24:00,FL,683,one picture,I don't know what it is might not be a ufo,https://picsum.photos/512,26.2428,-80.1312
165,24/04/22,23/04/22,22:00:00,OH,684,10 to 15 seconds,I saw a large white triangular craft in orbit moving north to south,https://picsum.photos/512,41.2396,-81.3456
147,29/04/22,23/04/22,20:50:00,MN,685,2 minutes,Just right outside of green isle there was a orb floating in the sky,https://picsum.photos/512,44.6804,-94.0052
194,28/04/22,21/04/22,21:52:00,MD,686,about 10 minutes,Possible UFO sighting.,https://picsum.photos/512,39.1346,-77.2131
178,26/04/22,20/04/22,00:45:00,NY,5,Approximately 30 minutes,Orb that changed shape shot up into the sky after hovering,https://picsum.photos/512,40.6501,-73.9496
148,22/04/22,17/04/22,12:08:00,UT,687,Unknown,"Nothing seen at the time, rather when we got home to look at pics from the trip. Submitted are 2 pics taken at the same time",https://picsum.photos/512,37.1816,-113.0049
191,30/03/22,27/03/22,15:41:00,CA,449,5-7 minutes,Spotted black dot in the sky hovering in same spot,https://picsum.photos/512,33.6772,-117.7738
189,29/03/22,23/03/22,21:00:00,OR,688,one minute?,I was taking pictures and was puzzled by this brown cigar when I looked at them later.,https://picsum.photos/512,43.5883,-119.0612
191,09/01/22,04/01/22,02:06:00,CA,689,30 seconds,I saw something hovering over my house and something with a bright light,https://picsum.photos/512,40.8846,-121.6691
187,02/09/21,28/08/21,17:47:00,GA,690,20 seconds,Odd object moving with no sound,https://picsum.photos/512,34.2662,-85.1863
195,07/06/21,04/06/21,19:40:00,NY,5,3 minutes,Direct Contact: Stared at each other for three minutes before it took off,https://picsum.photos/512,40.6501,-73.9496
190,05/11/15,31/10/15,21:00:00,TN,393,10-15 minutes,My daughter and I were paced by a formation of craft for about ten miles.,https://picsum.photos/512,35.6238,-87.0484
189,09/11/23,26/07/98,18:25:00,OR,66,30 seconds,See picture,https://picsum.photos/512,45.5371,-122.65
196,25/04/22,22/04/22,05:35:00,MI,691,5 minutes,"It was Shaped like a capitalized letter ""T""",https://picsum.photos/512,43.3947,-85.4683
197,21/04/22,21/04/22,21:51:00,IN,45,1 minute,String of lights heading west to east across sky.,https://picsum.photos/512,39.1637,-86.5257
196,26/04/22,21/04/22,21:50:00,MI,692,3-5 minutes,"Saw an amber string of lights fly west to east at airliner altitude, then seemingly faded into a perfectly clear night sky.",https://picsum.photos/512,42.0991,-83.2716
198,23/04/22,21/04/22,10:06:00,PA,465,About 3 mins.,Bright very slow no Soundwave very bright,https://picsum.photos/512,40.4536,-80.2499
120,22/04/22,21/04/22,01:53:00,NM,693,Last 5 months,We are above Grants New Mexico stationery and moving every single night,https://picsum.photos/512,35.1538,-107.8335
194,23/04/22,20/04/22,22:14:00,MD,694,5 min or longer,Lights changing and moving,https://picsum.photos/512,39.3266,-76.5084
93,19/04/22,19/04/22,23:56:00,MS,695,All the time,"IN DANGER Actual footage of UFO's and Alien on security system some paranormal, orbs, radio frequency and voices camera footage of all",https://picsum.photos/512,31.0064,-89.4592
198,20/04/22,17/04/22,20:05:00,PA,559,10 minutes,Long straight vertical object,https://picsum.photos/512,39.9651,-76.7315
199,24/04/22,17/04/22,16:00:00,AZ,696,Unknown,The item just pops in the last second or 2 of a short video.,https://picsum.photos/512,33.3985,-111.535
172,19/04/22,15/04/22,21:21:00,ID,629,40 seconds,Went out to observe the sky tonight for my college astronomy class and saw a bright orange orb west of my house pulsating. It was the,https://picsum.photos/512,43.6005,-116.2308
148,16/04/22,15/04/22,07:22:00,UT,26,Saw on tv and backyard,Was seen on tv show street outlaws flashes and streaks accross sky,https://picsum.photos/512,41.1732,-112.0023
200,19/04/22,13/04/22,23:00:00,IL,697,Several minutes,Multiple lights in formation appearing from clouds then reentering clouds,https://picsum.photos/512,39.4388,-90.402
6,13/04/22,12/04/22,20:58:00,OK,698,15 Seconds,A Disk Shaped Craft with Rotating Lights/Alternating Brightness,https://picsum.photos/512,35.499,-96.7001
194,13/04/22,12/04/22,20:50:00,MD,656,Saw this moving in sky,Saw this,https://picsum.photos/512,39.5151,-76.1733
191,16/04/22,11/04/22,13:50:00,CA,699,4 minutes,Black large silent object hovering over Fresno,https://picsum.photos/512,36.783,-119.7939
175,15/04/22,10/04/22,20:36:00,NC,700,1-2 minutes,"Large, silent object",https://picsum.photos/512,35.2678,-82.4526
165,07/04/22,07/04/22,19:05:00,OH,701,Unknown saw in pictures,Saw something in one of two pictures I took seconds apart,https://picsum.photos/512,41.1765,-81.4344
201,13/04/22,07/04/22,14:03:00,TX,218,Approx 30 seconds,Managed to snap two quick pics looking east at approx 45 degrees,https://picsum.photos/512,32.7935,-96.7667
170,05/04/22,05/04/22,19:55:00,WA,132,3 to 5 minutes,A UAP- flying object that looks like a white color teardrop with a trail when moving fast. And no trail at some points of it's maneuver,https://picsum.photos/512,48.7548,-122.469
190,02/04/22,02/04/22,00:16:00,TN,702,5-7 seconds,Walked outside to my back porch and immediately saw a dark triangle shape craft moving totally silent from E to W with dimmed lights.,https://picsum.photos/512,36.5224,-82.5454
197,05/04/22,31/03/22,12:07:00,IN,45,A long time.,I have managed to get in a Fight with Invading Extraterrestrials,https://picsum.photos/512,39.1637,-86.5257
191,31/03/22,30/03/22,22:00:00,CA,703,4-5 min,My friend and I witness approximately 13 very bright amber yellow round lights that held in a hover position they changed formation,https://picsum.photos/512,33.2994,-115.9609
180,05/04/22,29/03/22,20:00:00,NV,396,5 seconds,4 green lights suddenly appeared over New York New York during photo and disappeared as soon as I clicked the photo.,https://picsum.photos/512,36.2333,-115.2654
101,29/03/22,28/03/22,04:49:00,AK,402,5mins,"Circle lights,move fast.from center to northeast",https://picsum.photos/512,64.8353,-147.6533
170,29/03/22,26/03/22,00:00:00,WA,704,1 minute and a half,Around midnight I saw a circular object with ever changing colors on it hovering over the field behind where I live,https://picsum.photos/512,45.7766,-122.5413
191,28/03/22,25/03/22,23:00:00,CA,287,about one minute,"An object with red and blue flashing lights, hovered over my house, then flew off.",https://picsum.photos/512,38.5677,-121.4685
192,24/03/22,24/03/22,23:59:00,VA,104,3,we saw a very bright light out of nowhere.,https://picsum.photos/512,37.5295,-77.4756
198,29/03/22,24/03/22,20:29:00,PA,705,2 min.,Ship faint but lights around and smaller cylinder above at 11 o clock.,https://picsum.photos/512,40.0868,-75.782
198,30/03/22,23/03/22,12:51:00,PA,348,Unknown,Observing what you call the sun phone lens then bottom left to right,https://picsum.photos/512,40.4397,-79.9763
191,26/03/22,21/03/22,02:14:00,CA,552,For approx. 20 mins,6circular orbs and another with fire like propulsions,https://picsum.photos/512,32.8017,-116.9604
196,26/03/22,20/03/22,15:58:00,MI,706,5 minutes,Had masking capability but saw it very clearly when unmasked itself briefly when was engaging main engine.,https://picsum.photos/512,41.947,-85.6281
193,25/03/22,19/03/22,22:08:00,CO,707,Short,Was fast ahowed up on picturea,https://picsum.photos/512,37.118,-107.6376
192,22/03/22,19/03/22,16:46:00,VA,39,15-20 seconds,Visiting the area and while walking the dog at 16:46 noticed a bright object ahead of a jet leaving contrails both moving rapidly,https://picsum.photos/512,37.7825,-79.4441
202,25/03/22,19/03/22,15:00:00,NV,396,2 seconds,Bright glowing orb shot straight up into the clouds from inside a dry water drainage channel in broad daylight,https://picsum.photos/512,36.2333,-115.2654
1,25/03/22,18/03/22,18:40:00,FL,708,5,3 Shapes high in sky with sphere further up,https://picsum.photos/512,30.2782,-81.4045
189,19/03/22,18/03/22,12:10:00,OR,292,Unknown,I was taking pictures of the far side of the river. Getting the feeling as always I am being watched. I did not see it.,https://picsum.photos/512,43.9916,-124.1063
203,24/03/22,18/03/22,07:16:00,UT,443,One Second,I dropped my grandson off to his mom at the Utah State capital building and took photographs of moon going home and 1/8 photos show ima,https://picsum.photos/512,40.7776,-111.9311
203,21/03/22,18/03/22,07:16:00,UT,443,Captured series of photos,Took a series of moon photos over city lights and lake,https://picsum.photos/512,40.7776,-111.9311
187,25/03/22,18/03/22,07:10:00,GA,709,"Not sure, I was driving.",2 VERY bright orbs stationary in sky.,https://picsum.photos/512,33.7294,-84.9177
204,24/03/22,17/03/22,10:58:00,CA,710,1 minute,Weird pattern in the western sky with object above apex,https://picsum.photos/512,35.5173,-120.521
192,19/03/22,16/03/22,23:59:00,VA,104,4,we saw a very bright light out of nowhere.,https://picsum.photos/512,37.5295,-77.4756
195,21/03/22,15/03/22,09:00:00,NY,119,A few minutes,"Ive been noticing cont trails in the sky, took a picture and sure round shaped object. ((NUFOC Note: Lens flare caused by Sun. PD))",https://picsum.photos/512,40.5834,-74.1496
165,15/03/22,15/03/22,02:00:00,OH,711,2 minutes,Looked like 4 circles stuck together with white light some red,https://picsum.photos/512,39.2106,-84.606
202,18/03/22,13/03/22,13:14:00,NV,396,33 minutes,"Observed an object/phenomena that morphed, pulsed with color, cloaked, maneuvered in advanced manner, rotated, wobbled",https://picsum.photos/512,36.2333,-115.2654
201,14/03/22,10/03/22,19:20:00,TX,712,20 seconds,Flying saucer in the sky,https://picsum.photos/512,32.9609,-97.3387
1,10/03/22,10/03/22,18:00:00,FL,135,14 minutes or so,It was way higher than the plane,https://picsum.photos/512,28.4773,-81.337
48,13/03/22,09/03/22,06:55:00,HI,543,Ongoing (at 7:05am),"Two bright oval objects, appear to be lined up, stationary, lights are ring-shaped.",https://picsum.photos/512,21.3294,-157.846
1,13/03/22,09/03/22,03:13:00,FL,713,3 seconds,Recorded and stored on Ring Camera Cloud,https://picsum.photos/512,28.8599,-81.9177
48,09/03/22,06/03/22,18:10:00,HI,543,Approximately 40 minutes,I saw a glimmer in the sky and looked up to see a white object stationary,https://picsum.photos/512,21.3294,-157.846
199,11/03/22,04/03/22,22:00:00,AZ,78,An hour,I saw a light formation as a circle then I was able to capture different ships,https://picsum.photos/512,33.5722,-112.0892
193,08/03/22,04/03/22,20:28:00,CO,58,3 years,Continuous contact with the forces of the universe,https://picsum.photos/512,39.6977,-105.1172
204,28/02/22,23/02/22,04:30:00,CA,522,1 minute,hovering over crater in empty field,https://picsum.photos/512,33.2247,-117.3083
184,19/02/22,15/02/22,19:00:00,WI,714,Several second's,Outside for a smoke and saw lights coming at the house. Ran like hell!,https://picsum.photos/512,45.925,-89.2561
205,14/02/22,10/02/22,11:49:00,TX,715,N/a,UFO in clouds,https://picsum.photos/512,29.4874,-95.1087
204,10/02/22,10/02/22,04:39:00,CA,4,30 seconds?,seen it from a distance it came closer did not look like any aircraft I ever seen wasnt flying fast was close yet no sound,https://picsum.photos/512,34.1141,-118.4068
206,03/12/21,03/12/21,18:41:00,AZ,78,2 -3 minutes,Took a phone picture out of window while driving on highway,https://picsum.photos/512,33.5722,-112.0892
207,06/12/21,03/12/21,16:14:00,NV,396,15 minutes,Cylinder or tic tac sited,https://picsum.photos/512,36.2333,-115.2654
170,25/11/21,20/11/21,20:59:00,WA,716,5mins of 7 to 4 ufos,7 UFOS HOVERING AND CHANGING COLORS FLYING STRAIGHT INTO THE AIR,https://picsum.photos/512,47.2431,-122.4531
198,20/11/21,15/11/21,17:13:00,PA,717,10 to 20 minutes,Its a series of lights that would always go back to being a triangle.,https://picsum.photos/512,40.3243,-79.859
198,18/11/21,15/11/21,17:13:00,PA,717,10 to 20 minutes,Its a series of lights that would always go back to being a triangle.,https://picsum.photos/512,41.5585,-77.1054
147,12/11/21,05/11/21,17:08:00,MN,718,30 seconds,Round object with flashing lights.,https://picsum.photos/512,44.9635,-93.2678
204,20/08/21,18/08/21,21:00:00,CA,342,10-15 minutes,Noticed bright light traveling at impossible speed and started to record,https://picsum.photos/512,32.8313,-117.1222
207,05/07/21,03/07/21,21:52:00,NV,719,about 3 minutes or so,my co workers and I were outside our balcony on a break when we saw flying green lights in the sky,https://picsum.photos/512,36.2333,-115.2654
207,02/06/21,29/05/21,20:22:00,NV,396,Unknown,Sighting in Las Vegas,https://picsum.photos/512,36.2333,-115.2654
205,21/02/21,15/02/21,06:29:00,TX,720,Millisecond,Found photo of possible UFO on my phone!!,https://picsum.photos/512,29.7587,-94.9671
206,08/01/21,02/01/21,18:38:00,AZ,296,Jan 2021 till march 2022,"aircraft show up at sundown and hover over us till sunup every night since jan,2021 through now! still going on sometimes as many as 20",https://picsum.photos/512,32.1541,-110.8787
6,10/10/20,08/10/20,14:30:00,OK,721,8 sec.,A rectangular object that was circled by an orb.,https://picsum.photos/512,35.2335,-97.3471
204,26/03/18,23/03/18,19:56:00,CA,722,10 + minutes,Saw 3 glowing spheres over the crest of a hill.,https://picsum.photos/512,33.5959,-117.586
204,17/04/17,12/04/17,03:40:00,CA,723,More than 30 minutes,Red circular object circling the moon at a fast speed,https://picsum.photos/512,33.9716,-117.8912
1,24/03/16,23/03/16,19:38:00,FL,724,1 min,Craft moving at the speed of aircraft. NO Sound.,https://picsum.photos/512,28.8359,-82.488
200,07/10/14,07/10/14,22:00:00,IL,725,Unknown,Bright light near my home.,https://picsum.photos/512,41.4892,-87.8363
37,07/03/22,02/03/22,18:18:00,NE,726,2 minutes,While waiting for a locksmith I observed an object in the sky above town. I took photographs of the object,https://picsum.photos/512,40.7779,-99.7461
208,01/03/22,28/02/22,19:05:00,DE,620,3 minutes,White orb like object seen hovering over a field that changed its lighting from all white to 3 large diamond shaped colored lights,https://picsum.photos/512,38.6894,-75.3872
1,03/03/22,28/02/22,05:28:00,FL,170,Unknown,"Before going for a run Sat. morning, I snapped two photos of the moon and later noticed the images. ((NUFORC Note: Lens flare. PD))",https://picsum.photos/512,26.8466,-80.1679
193,06/03/22,27/02/22,01:53:00,CO,652,4 seconds,The light craft zoomed out from up behind my car and went in front of me above and kept going with a light trail behind it.,https://picsum.photos/512,37.2659,-107.8781
187,05/03/22,26/02/22,06:30:00,GA,27,Continuous,Bright light hovering continuously. ((NUFORC Note: Object in video looks to us to be Venus. PD)),https://picsum.photos/512,32.51,-84.8771
168,01/03/22,26/02/22,03:00:00,NJ,727,5 minutes,If you make the light object larger in the picture I took you can see the weird grey object behind it causing this light.,https://picsum.photos/512,40.863,-74.1575
204,04/03/22,25/02/22,00:16:00,CA,728,Hour and still viewing,Numerous craft multicolor flashing coming,https://picsum.photos/512,39.6715,-123.4945
205,27/02/22,24/02/22,19:31:00,TX,729,4 minutes,Objects in the sky with multiple activity going on no sound no noise no flasing we only saw a bright blue light with naked eye. Ithers,https://picsum.photos/512,29.3531,-99.1616
46,01/03/22,24/02/22,17:28:00,MA,323,About 5 minutes,I don't know what I saw. ((NUFORC Note: Looks to us possibl to be a contrail behind a high-altitude aircraf. PD)),https://picsum.photos/512,42.3188,-71.0852
209,26/02/22,24/02/22,06:05:00,AZ,730,1 min 29 seconds,I caught something i can't find anyone to explain what it is,https://picsum.photos/512,33.2454,-111.6173
147,28/02/22,23/02/22,19:35:00,MN,731,5 minutes maybe?,"Bright green object moving upward. ((NUFORC Note: Possibly a lens flare, caused by a bright light in field of view of camera?? PD))",https://picsum.photos/512,47.9054,-91.8517
210,01/03/22,22/02/22,13:53:00,NV,396,Seconds,Looking through pictures,https://picsum.photos/512,36.2333,-115.2654
211,23/02/22,19/02/22,01:00:00,MN,732,3 hours,Disk like shape object sucking energy off the state prison with flickering bright glowing lights taking energy off prison power,https://picsum.photos/512,45.0573,-92.8313
212,19/02/22,18/02/22,22:32:00,KS,733,Just noticed,I was taking photo of moon . I just discovered the streaks in the photo afterwards,https://picsum.photos/512,37.6895,-97.3443
213,19/02/22,18/02/22,21:30:00,NM,166,10 minutes,"Sent to Linda Moulton Howe, she can't ID",https://picsum.photos/512,35.2873,-106.6982
187,23/02/22,18/02/22,21:30:00,GA,527,Several hours per night,I encounter craft daily and can record them daily. I have nearly 20 gb of videos and nowhere can find the like.,https://picsum.photos/512,33.9508,-83.3689
213,21/02/22,18/02/22,20:50:00,NM,166,15-20,"Started out with two lights then separated out into multiple lights. Video has been cleaned by pro, results remarkable.",https://picsum.photos/512,35.2873,-106.6982
205,23/02/22,18/02/22,06:45:00,TX,734,20-30 minutes,It was so bright. It was daylight but it was long and skinny. I was on my way to work. I know someone else that seen the same thing 800,https://picsum.photos/512,30.3456,-94.1764
209,15/02/22,15/02/22,23:20:00,AZ,735,15 Minutes,"One ""Fireball"" bright light, which ascended and descended rapidly +/- 100-200 Feet.",https://picsum.photos/512,32.9662,-112.7154
194,17/02/22,15/02/22,06:22:00,MD,736,15 minutes,One craft with 2 different shapes! I have pictures!!,https://picsum.photos/512,39.3893,-76.702
1,15/02/22,14/02/22,22:57:00,FL,57,Unknown,Taking a picture of the moon and the blue object appeared in the photograph. ((NUFOC Note: Possibly a lens flare?? PD)),https://picsum.photos/512,26.1504,-81.7936
26,17/02/22,13/02/22,06:51:00,SD,737,45 seconds,"Large tail with multicolored light at head, big and was visible for a duration",https://picsum.photos/512,43.5396,-96.7311
210,13/02/22,12/02/22,23:49:00,NV,396,Unknown,Coming out if T-Mobile arena after a concert and took a random picture of New York casino,https://picsum.photos/512,36.2333,-115.2654
198,17/02/22,12/02/22,10:00:00,PA,395,Still there i have pics,I have pics of things in the sky. I got them from my weather channel,https://picsum.photos/512,40.5961,-75.4756
1,14/02/22,11/02/22,04:30:00,FL,738,Was outside for half hour,Possible UFO,https://picsum.photos/512,27.0576,-82.1977
205,13/02/22,10/02/22,11:48:00,TX,739,Found in pic,In a cloud above my home,https://picsum.photos/512,29.4874,-95.1087
214,16/02/22,09/02/22,22:38:00,TX,740,Unknown,"Visited back yard once, Showed up in every picture, as I was photographing the moon.",https://picsum.photos/512,32.2984,-95.6131
1,15/02/22,09/02/22,06:00:00,FL,658,30 minutes,"This interactive object was bright sphere shape with an aura that could change speeds, stop, hover, expand, retract, and shoot light.",https://picsum.photos/512,28.5404,-82.3903
175,10/02/22,09/02/22,05:45:00,NC,542,For about an hour,I worked 3rd shift when I came home it was there,https://picsum.photos/512,35.2904,-81.5451
215,16/02/22,09/02/22,05:07:00,PA,741,Until 7 AM,It blinks randomly and the blink stops sometimes and it goes back to the left and right trying to hide in trees sometimes,https://picsum.photos/512,40.34,-75.9267
188,08/02/22,08/02/22,21:00:00,SC,742,less than 5 minutes,"2 Orange UFOs, one with horizontal lights and light beams",https://picsum.photos/512,33.4269,-79.1246
193,10/02/22,08/02/22,17:35:00,CO,743,2-3 minutes,Black jet stream behind falling object. ((NUFORC Note: Contrail ?? PD)),https://picsum.photos/512,39.5419,-104.9708
197,12/02/22,08/02/22,04:00:00,IN,334,2 hours,"Bright light hovered above city for 2+ hours. Thought it may be a planet, but clouds moved behind it and it looked much closer.",https://picsum.photos/512,38.309,-85.8234
216,13/02/22,07/02/22,11:00:00,KY,744,5 minutes,"Daytime, close up sighting of UFO",https://picsum.photos/512,38.3987,-85.375
214,11/02/22,06/02/22,23:24:00,TX,274,Took 1 photo,"I was trying to take a pic of an unusual Moon shape that I had never seen.The Moon wd not show up in my phone camera lens, just Lights.",https://picsum.photos/512,30.3005,-97.7522
215,11/02/22,06/02/22,22:57:00,PA,745,5 minutes,"Hovering, shiny circular object",https://picsum.photos/512,40.0077,-75.2634
189,13/02/22,06/02/22,21:00:00,OR,746,hours,many blueish W like shapes flashing and slowly moving,https://picsum.photos/512,44.0564,-123.1174
204,13/02/22,06/02/22,00:08:00,CA,747,2 minutes,"Pulsing yellow light from segmented linked blocks, hovered for a minute, moved a short distance, hovered, then traversed west",https://picsum.photos/512,34.1597,-118.139
196,05/02/22,05/02/22,01:52:00,MI,621,Very brief,Rolling bright light in the sky . Fast.,https://picsum.photos/512,42.1394,-83.1929
197,08/02/22,05/02/22,01:30:00,IN,45,6 hours,At 1:30 AM to 7:30 AM in the eastern sky witnessed multiple spheres with orbiting red lights moving slow followed by a flash in the sky,https://picsum.photos/512,39.1637,-86.5257
217,09/02/22,04/02/22,11:57:00,CO,748,Never saw till now,"We took this pic in San Diego between 2006 and 2012. I found it Jan. 23, 2022",https://picsum.photos/512,39.0877,-108.5673
188,10/02/22,04/02/22,06:38:00,SC,749,5 minutes,"Large white disc SE at 20-30 degrees, no sound no movement",https://picsum.photos/512,33.818,-81.0997
217,07/02/22,04/02/22,05:02:00,CO,750,Watched for 45min.,Again upon letting our dogs outside; the sky is very clear and no other stars were present.,https://picsum.photos/512,37.6307,-104.7818
209,08/02/22,02/02/22,19:20:00,AZ,78,1 hour or more,Saw what looked like ball of flashing light which kept expanding and collapsing.,https://picsum.photos/512,33.5722,-112.0892
209,02/02/22,02/02/22,19:08:00,AZ,751,5 minutes,Triangular lights shifting to diamond shape,https://picsum.photos/512,34.1015,-111.2895
1,04/02/22,02/02/22,05:45:00,FL,61,10-15 minutes,Awakened by a bright light outside window,https://picsum.photos/512,27.9193,-82.2293
218,03/02/22,01/02/22,22:05:00,OR,752,3 minutes est.,1 light turned into 2 flew almost directly over our home.,https://picsum.photos/512,44.8462,-122.87
216,08/02/22,01/02/22,17:10:00,KY,753,Roughly 45 seconds,Flat shaped object.,https://picsum.photos/512,36.9893,-85.0662
169,07/02/22,01/02/22,06:08:00,AR,754,5-10 seconds,X or Plus Sign shape moving slow and silent upward angle,https://picsum.photos/512,36.2701,-94.2227
132,06/02/22,31/01/22,19:46:00,MO,755,5 minutes,Bright object approached from north & projected a large circular symbol on clouds. Symbol was like a 2 armed spiral galaxy. No sound.,https://picsum.photos/512,38.2475,-93.3708
1,03/02/22,31/01/22,19:06:00,FL,135,Few kinutes,I look up at the sky and photograph quite often. What I saw yesterday evening was different.,https://picsum.photos/512,28.4773,-81.337
6,07/02/22,31/01/22,18:55:00,OK,756,5 minutes,We were outside and we saw a bright light so we recorded it and checked flight radars and it didnt show up,https://picsum.photos/512,35.1381,-97.3695
26,07/02/22,31/01/22,18:50:00,SD,429,Less then 60 seconds,White dot with 3 cloudy rings with top and bottom truncated. Diameter 2 ft of my vision. Fades to nothing in 60 Seconds,https://picsum.photos/512,43.4236,-97.2605
26,07/02/22,31/01/22,18:50:00,SD,737,5 minutes,We were walking and saw a weird non-blinking shape,https://picsum.photos/512,43.5396,-96.7311
169,02/02/22,31/01/22,18:48:00,AR,757,6:48-6:57pm,Brightly lit object appeared at 6:48pm at 20° above horizon approximately center between polaris and cassiopia,https://picsum.photos/512,36.4137,-92.9067
169,07/02/22,31/01/22,18:48:00,AR,758,10 mins,Elliptical light inside cloud formation moving south at a slow speed.,https://picsum.photos/512,35.1329,-90.8129
219,01/02/22,31/01/22,18:47:00,SD,759,~8 minutes,"I first saw this cigar shape fairly brightin the northern sky, there was glowing around it on two sides, like if it was shining light.",https://picsum.photos/512,42.8901,-97.3927
